"LSOA11CD","LSOA21CD","LinkCode","Households","LSOA11Denom","LSOA21Denom","Prop11of21","Prop21of11","Category"
"E01027632","E01027632","E01027632_E01027632",720,720,720,1,1,"U"
"E01027633","E01027633","E01027633_E01027633",772,772,772,1,1,"U"
"E01027634","E01027634","E01027634_E01027634",832,832,832,1,1,"U"
"E01027635","E01027635","E01027635_E01027635",1008,1008,1008,1,1,"U"
"E01027636","E01027636","E01027636_E01027636",872,872,872,1,1,"U"
"E01027637","E01027637","E01027637_E01027637",829,829,829,1,1,"U"
"E01027638","E01027638","E01027638_E01027638",601,601,601,1,1,"U"
"E01027639","E01027639","E01027639_E01027639",572,572,572,1,1,"U"
"E01027640","E01027640","E01027640_E01027640",646,646,646,1,1,"U"
"E01027641","E01027641","E01027641_E01027641",481,481,481,1,1,"U"
"E01027642","E01027642","E01027642_E01027642",638,638,638,1,1,"U"
"E01027643","E01027643","E01027643_E01027643",702,702,702,1,1,"U"
"E01027644","E01027644","E01027644_E01027644",681,681,681,1,1,"U"
"E01027645","E01027645","E01027645_E01027645",851,851,851,1,1,"U"
"E01027646","E01027646","E01027646_E01027646",705,705,705,1,1,"U"
"E01027647","E01027647","E01027647_E01027647",789,789,789,1,1,"U"
"E01027648","E01027648","E01027648_E01027648",695,695,695,1,1,"U"
"E01027649","E01027649","E01027649_E01027649",866,866,866,1,1,"U"
"E01027650","E01027650","E01027650_E01027650",630,630,630,1,1,"U"
"E01027651","E01027651","E01027651_E01027651",611,611,611,1,1,"U"
"E01027652","E01027652","E01027652_E01027652",751,751,751,1,1,"U"
"E01027653","E01027653","E01027653_E01027653",779,779,779,1,1,"U"
"E01027654","E01027654","E01027654_E01027654",478,478,478,1,1,"U"
"E01027655","E01027655","E01027655_E01027655",584,584,584,1,1,"U"
"E01027656","E01027656","E01027656_E01027656",974,974,974,1,1,"U"
"E01027657","E01027657","E01027657_E01027657",573,573,573,1,1,"U"
"E01027658","E01027658","E01027658_E01027658",786,786,786,1,1,"U"
"E01027659","E01027659","E01027659_E01027659",966,966,966,1,1,"U"
"E01027660","E01027660","E01027660_E01027660",656,656,656,1,1,"U"
"E01027661","E01027661","E01027661_E01027661",617,617,617,1,1,"U"
"E01027662","E01027662","E01027662_E01027662",441,441,441,1,1,"U"
"E01027663","E01027663","E01027663_E01027663",604,604,604,1,1,"U"
"E01027664","E01034963","E01027664_E01034963",567,1179,567,1,0.480916030534351,"S"
"E01027664","E01034964","E01027664_E01034964",612,1179,612,1,0.519083969465649,"S"
"E01027665","E01027665","E01027665_E01027665",492,492,492,1,1,"U"
"E01027666","E01027666","E01027666_E01027666",746,746,746,1,1,"U"
"E01027667","E01027667","E01027667_E01027667",603,603,603,1,1,"U"
"E01027668","E01027668","E01027668_E01027668",709,709,709,1,1,"U"
"E01027669","E01027669","E01027669_E01027669",969,969,969,1,1,"U"
"E01027670","E01027670","E01027670_E01027670",670,670,670,1,1,"U"
"E01027671","E01027671","E01027671_E01027671",616,616,616,1,1,"U"
"E01027672","E01027672","E01027672_E01027672",696,696,696,1,1,"U"
"E01027673","E01027673","E01027673_E01027673",964,964,964,1,1,"U"
"E01027674","E01027674","E01027674_E01027674",553,553,553,1,1,"U"
"E01027675","E01027675","E01027675_E01027675",1169,1169,1169,1,1,"U"
"E01027676","E01027676","E01027676_E01027676",692,692,692,1,1,"U"
"E01027677","E01027677","E01027677_E01027677",762,762,762,1,1,"U"
"E01027678","E01027678","E01027678_E01027678",1027,1027,1027,1,1,"U"
"E01027679","E01027679","E01027679_E01027679",778,778,778,1,1,"U"
"E01027680","E01027680","E01027680_E01027680",762,762,762,1,1,"U"
"E01027681","E01027681","E01027681_E01027681",706,706,706,1,1,"U"
"E01027682","E01027682","E01027682_E01027682",720,720,720,1,1,"U"
"E01027683","E01027683","E01027683_E01027683",735,735,735,1,1,"U"
"E01027684","E01027684","E01027684_E01027684",594,594,594,1,1,"U"
"E01027685","E01027685","E01027685_E01027685",572,572,572,1,1,"U"
"E01027686","E01027686","E01027686_E01027686",454,454,454,1,1,"U"
"E01027687","E01027687","E01027687_E01027687",834,834,834,1,1,"U"
"E01027688","E01027688","E01027688_E01027688",711,711,711,1,1,"U"
"E01027689","E01027689","E01027689_E01027689",644,644,644,1,1,"U"
"E01027690","E01027690","E01027690_E01027690",648,648,648,1,1,"U"
"E01027691","E01027691","E01027691_E01027691",700,700,700,1,1,"U"
"E01027692","E01027692","E01027692_E01027692",553,553,553,1,1,"U"
"E01027693","E01027693","E01027693_E01027693",768,768,768,1,1,"U"
"E01027694","E01027694","E01027694_E01027694",495,495,495,1,1,"U"
"E01027695","E01027695","E01027695_E01027695",713,713,713,1,1,"U"
"E01027696","E01027696","E01027696_E01027696",653,653,653,1,1,"U"
"E01027697","E01027697","E01027697_E01027697",585,585,585,1,1,"U"
"E01027698","E01027698","E01027698_E01027698",642,642,642,1,1,"U"
"E01027699","E01027699","E01027699_E01027699",508,508,508,1,1,"U"
"E01027700","E01027700","E01027700_E01027700",595,595,595,1,1,"U"
"E01027701","E01027701","E01027701_E01027701",661,661,661,1,1,"U"
"E01027702","E01027702","E01027702_E01027702",513,513,513,1,1,"U"
"E01027703","E01027703","E01027703_E01027703",839,839,839,1,1,"U"
"E01027704","E01027704","E01027704_E01027704",550,550,550,1,1,"U"
"E01027705","E01027705","E01027705_E01027705",777,777,777,1,1,"U"
"E01027706","E01027706","E01027706_E01027706",958,958,958,1,1,"U"
"E01027707","E01027707","E01027707_E01027707",821,821,821,1,1,"U"
"E01027708","E01027708","E01027708_E01027708",588,588,588,1,1,"U"
"E01027709","E01027709","E01027709_E01027709",545,545,545,1,1,"U"
"E01027710","E01027710","E01027710_E01027710",506,506,506,1,1,"U"
"E01027711","E01027711","E01027711_E01027711",506,506,506,1,1,"U"
"E01027712","E01027712","E01027712_E01027712",593,593,593,1,1,"U"
"E01027713","E01027713","E01027713_E01027713",806,806,806,1,1,"U"
"E01027714","E01027714","E01027714_E01027714",773,773,773,1,1,"U"
"E01027715","E01027715","E01027715_E01027715",421,421,421,1,1,"U"
"E01027716","E01027716","E01027716_E01027716",595,595,595,1,1,"U"
"E01027717","E01027717","E01027717_E01027717",619,619,619,1,1,"U"
"E01027718","E01027718","E01027718_E01027718",822,822,822,1,1,"U"
"E01027719","E01027719","E01027719_E01027719",630,630,630,1,1,"U"
"E01027720","E01027720","E01027720_E01027720",834,834,834,1,1,"U"
"E01027721","E01027721","E01027721_E01027721",649,649,649,1,1,"U"
"E01027722","E01027722","E01027722_E01027722",595,595,595,1,1,"U"
"E01027723","E01027723","E01027723_E01027723",721,721,721,1,1,"U"
"E01027724","E01027724","E01027724_E01027724",697,697,697,1,1,"U"
"E01027725","E01027725","E01027725_E01027725",657,657,657,1,1,"U"
"E01027726","E01027726","E01027726_E01027726",753,753,753,1,1,"U"
"E01027727","E01027727","E01027727_E01027727",794,794,794,1,1,"U"
"E01027728","E01027728","E01027728_E01027728",613,613,613,1,1,"U"
"E01027729","E01027729","E01027729_E01027729",681,681,681,1,1,"U"
"E01027730","E01027730","E01027730_E01027730",695,695,695,1,1,"U"
"E01027731","E01027731","E01027731_E01027731",639,639,639,1,1,"U"
"E01027732","E01027732","E01027732_E01027732",542,542,542,1,1,"U"
"E01027733","E01027733","E01027733_E01027733",520,520,520,1,1,"U"
"E01027734","E01027734","E01027734_E01027734",728,728,728,1,1,"U"
"E01027735","E01027735","E01027735_E01027735",699,699,699,1,1,"U"
"E01027736","E01027736","E01027736_E01027736",702,702,702,1,1,"U"
"E01027737","E01027737","E01027737_E01027737",647,647,647,1,1,"U"
"E01027738","E01027738","E01027738_E01027738",581,581,581,1,1,"U"
"E01027739","E01027739","E01027739_E01027739",470,470,470,1,1,"U"
"E01027740","E01027740","E01027740_E01027740",942,942,942,1,1,"U"
"E01027741","E01027741","E01027741_E01027741",621,621,621,1,1,"U"
"E01027742","E01027742","E01027742_E01027742",624,624,624,1,1,"U"
"E01027743","E01027743","E01027743_E01027743",548,548,548,1,1,"U"
"E01027744","E01027744","E01027744_E01027744",598,598,598,1,1,"U"
"E01027745","E01027745","E01027745_E01027745",638,638,638,1,1,"U"
"E01027746","E01027746","E01027746_E01027746",668,668,668,1,1,"U"
"E01027747","E01027747","E01027747_E01027747",537,537,537,1,1,"U"
"E01027748","E01027748","E01027748_E01027748",529,529,529,1,1,"U"
"E01027749","E01027749","E01027749_E01027749",840,840,840,1,1,"U"
"E01027750","E01034966","E01027750_E01034966",749,1394,749,1,0.537302725968436,"S"
"E01027750","E01034967","E01027750_E01034967",645,1394,645,1,0.462697274031564,"S"
"E01027751","E01027751","E01027751_E01027751",548,548,548,1,1,"U"
"E01027752","E01027752","E01027752_E01027752",555,555,555,1,1,"U"
"E01027753","E01027753","E01027753_E01027753",582,582,582,1,1,"U"
"E01027754","E01034965","E01027754_E01034965",452,452,846,0.534278959810875,1,"M"
"E01027756","E01027756","E01027756_E01027756",760,760,760,1,1,"U"
"E01027758","E01027758","E01027758_E01027758",631,631,631,1,1,"U"
"E01027759","E01027759","E01027759_E01027759",637,637,637,1,1,"U"
"E01027760","E01027760","E01027760_E01027760",574,574,574,1,1,"U"
"E01027761","E01027761","E01027761_E01027761",533,533,533,1,1,"U"
"E01027762","E01027762","E01027762_E01027762",592,592,592,1,1,"U"
"E01027763","E01027763","E01027763_E01027763",522,522,522,1,1,"U"
"E01027764","E01027764","E01027764_E01027764",536,536,536,1,1,"U"
"E01027765","E01027765","E01027765_E01027765",685,685,685,1,1,"U"
"E01027766","E01027766","E01027766_E01027766",619,619,619,1,1,"U"
"E01027767","E01027767","E01027767_E01027767",625,625,625,1,1,"U"
"E01027768","E01027768","E01027768_E01027768",506,506,506,1,1,"U"
"E01027769","E01027769","E01027769_E01027769",586,586,586,1,1,"U"
"E01027770","E01027770","E01027770_E01027770",842,842,842,1,1,"U"
"E01027771","E01027771","E01027771_E01027771",431,431,431,1,1,"U"
"E01027772","E01027772","E01027772_E01027772",558,558,558,1,1,"U"
"E01027773","E01027773","E01027773_E01027773",529,529,529,1,1,"U"
"E01027774","E01027774","E01027774_E01027774",815,815,815,1,1,"U"
"E01027775","E01027775","E01027775_E01027775",703,703,703,1,1,"U"
"E01027776","E01027776","E01027776_E01027776",684,684,684,1,1,"U"
"E01027777","E01027777","E01027777_E01027777",626,626,626,1,1,"U"
"E01027778","E01027778","E01027778_E01027778",1028,1028,1028,1,1,"U"
"E01027779","E01027779","E01027779_E01027779",494,494,494,1,1,"U"
"E01027780","E01027780","E01027780_E01027780",961,961,961,1,1,"U"
"E01027781","E01027781","E01027781_E01027781",661,661,661,1,1,"U"
"E01027782","E01027782","E01027782_E01027782",811,811,811,1,1,"U"
"E01027783","E01027783","E01027783_E01027783",881,881,881,1,1,"U"
"E01027784","E01027784","E01027784_E01027784",778,778,778,1,1,"U"
"E01027785","E01034968","E01027785_E01034968",650,1355,650,1,0.47970479704797,"S"
"E01027785","E01034970","E01027785_E01034970",705,1355,705,1,0.520295202952029,"S"
"E01027786","E01027786","E01027786_E01027786",728,728,728,1,1,"U"
"E01027787","E01027787","E01027787_E01027787",824,824,824,1,1,"U"
"E01027788","E01027788","E01027788_E01027788",749,749,749,1,1,"U"
"E01027789","E01034969","E01027789_E01034969",635,1292,635,1,0.491486068111455,"S"
"E01027789","E01034971","E01027789_E01034971",657,1292,657,1,0.508513931888545,"S"
"E01027790","E01027790","E01027790_E01027790",849,849,849,1,1,"U"
"E01027791","E01027791","E01027791_E01027791",728,728,728,1,1,"U"
"E01027792","E01027792","E01027792_E01027792",1141,1141,1141,1,1,"U"
"E01027793","E01027793","E01027793_E01027793",692,692,692,1,1,"U"
"E01027794","E01027794","E01027794_E01027794",885,885,885,1,1,"U"
"E01027795","E01027795","E01027795_E01027795",776,776,776,1,1,"U"
"E01027796","E01027796","E01027796_E01027796",821,821,821,1,1,"U"
"E01027797","E01027797","E01027797_E01027797",718,718,718,1,1,"U"
"E01027798","E01027798","E01027798_E01027798",869,869,869,1,1,"U"
"E01027799","E01027799","E01027799_E01027799",791,791,791,1,1,"U"
"E01027800","E01027800","E01027800_E01027800",778,778,778,1,1,"U"
"E01027801","E01027801","E01027801_E01027801",804,804,804,1,1,"U"
"E01027802","E01027802","E01027802_E01027802",730,730,730,1,1,"U"
"E01027803","E01027803","E01027803_E01027803",779,779,779,1,1,"U"
"E01027804","E01027804","E01027804_E01027804",921,921,921,1,1,"U"
"E01027805","E01027805","E01027805_E01027805",728,728,728,1,1,"U"
"E01027806","E01027806","E01027806_E01027806",906,906,906,1,1,"U"
"E01027807","E01027807","E01027807_E01027807",691,691,691,1,1,"U"
"E01027808","E01027808","E01027808_E01027808",772,772,772,1,1,"U"
"E01027809","E01027809","E01027809_E01027809",636,636,636,1,1,"U"
"E01027810","E01027810","E01027810_E01027810",656,656,656,1,1,"U"
"E01027811","E01027811","E01027811_E01027811",662,662,662,1,1,"U"
"E01027812","E01027812","E01027812_E01027812",761,761,761,1,1,"U"
"E01027813","E01027813","E01027813_E01027813",833,833,833,1,1,"U"
"E01027814","E01027814","E01027814_E01027814",731,731,731,1,1,"U"
"E01027815","E01027815","E01027815_E01027815",620,620,620,1,1,"U"
"E01027816","E01027816","E01027816_E01027816",732,732,732,1,1,"U"
"E01027817","E01027817","E01027817_E01027817",638,638,638,1,1,"U"
"E01027818","E01027818","E01027818_E01027818",884,884,884,1,1,"U"
"E01027819","E01027819","E01027819_E01027819",883,883,883,1,1,"U"
"E01027820","E01027820","E01027820_E01027820",529,529,529,1,1,"U"
"E01027821","E01027821","E01027821_E01027821",666,666,666,1,1,"U"
"E01027822","E01027822","E01027822_E01027822",607,607,607,1,1,"U"
"E01027823","E01027823","E01027823_E01027823",679,679,679,1,1,"U"
"E01027824","E01027824","E01027824_E01027824",767,767,767,1,1,"U"
"E01027825","E01027825","E01027825_E01027825",923,923,923,1,1,"U"
"E01027826","E01027826","E01027826_E01027826",637,637,637,1,1,"U"
"E01027827","E01027827","E01027827_E01027827",818,818,818,1,1,"U"
"E01027828","E01027828","E01027828_E01027828",984,984,984,1,1,"U"
"E01027829","E01027829","E01027829_E01027829",743,743,743,1,1,"U"
"E01027830","E01027830","E01027830_E01027830",721,721,721,1,1,"U"
"E01027831","E01034973","E01027831_E01034973",449,449,882,0.509070294784581,1,"M"
"E01027832","E01034973","E01027832_E01034973",433,433,882,0.49092970521542,1,"M"
"E01027833","E01027833","E01027833_E01027833",732,732,732,1,1,"U"
"E01027834","E01027834","E01027834_E01027834",748,748,748,1,1,"U"
"E01027835","E01027835","E01027835_E01027835",771,771,771,1,1,"U"
"E01027836","E01027836","E01027836_E01027836",986,986,986,1,1,"U"
"E01027837","E01027837","E01027837_E01027837",672,672,672,1,1,"U"
"E01027838","E01027838","E01027838_E01027838",723,723,723,1,1,"U"
"E01027839","E01027839","E01027839_E01027839",853,853,853,1,1,"U"
"E01027840","E01027840","E01027840_E01027840",935,935,935,1,1,"U"
"E01027841","E01027841","E01027841_E01027841",580,580,580,1,1,"U"
"E01027842","E01027842","E01027842_E01027842",728,728,728,1,1,"U"
"E01027843","E01027843","E01027843_E01027843",614,614,614,1,1,"U"
"E01027844","E01027844","E01027844_E01027844",658,658,658,1,1,"U"
"E01027845","E01027845","E01027845_E01027845",734,734,734,1,1,"U"
"E01027846","E01034974","E01027846_E01034974",773,773,1205,0.64149377593361,1,"M"
"E01027847","E01027847","E01027847_E01027847",998,998,998,1,1,"U"
"E01027848","E01034974","E01027848_E01034974",432,432,1205,0.35850622406639,1,"M"
"E01027849","E01027849","E01027849_E01027849",509,509,509,1,1,"U"
"E01027850","E01027850","E01027850_E01027850",606,606,606,1,1,"U"
"E01027851","E01027851","E01027851_E01027851",625,625,625,1,1,"U"
"E01027852","E01027852","E01027852_E01027852",858,858,858,1,1,"U"
"E01027853","E01027853","E01027853_E01027853",639,639,639,1,1,"U"
"E01027854","E01027854","E01027854_E01027854",845,845,845,1,1,"U"
"E01027855","E01027855","E01027855_E01027855",829,829,829,1,1,"U"
"E01027856","E01027856","E01027856_E01027856",657,657,657,1,1,"U"
"E01027857","E01027857","E01027857_E01027857",558,558,558,1,1,"U"
"E01027858","E01027858","E01027858_E01027858",630,630,630,1,1,"U"
"E01027859","E01027859","E01027859_E01027859",772,772,772,1,1,"U"
"E01027860","E01027860","E01027860_E01027860",658,658,658,1,1,"U"
"E01027861","E01027861","E01027861_E01027861",710,710,710,1,1,"U"
"E01027862","E01027862","E01027862_E01027862",809,809,809,1,1,"U"
"E01027863","E01027863","E01027863_E01027863",653,653,653,1,1,"U"
"E01027864","E01027864","E01027864_E01027864",608,608,608,1,1,"U"
"E01027865","E01027865","E01027865_E01027865",607,607,607,1,1,"U"
"E01027866","E01027866","E01027866_E01027866",879,879,879,1,1,"U"
"E01027867","E01027867","E01027867_E01027867",700,700,700,1,1,"U"
"E01027868","E01027868","E01027868_E01027868",1145,1145,1145,1,1,"U"
"E01027869","E01034972","E01027869_E01034972",582,582,1185,0.491139240506329,1,"M"
"E01027870","E01034972","E01027870_E01034972",603,603,1185,0.508860759493671,1,"M"
"E01027871","E01027871","E01027871_E01027871",699,699,699,1,1,"U"
"E01027872","E01027872","E01027872_E01027872",606,606,606,1,1,"U"
"E01027873","E01027873","E01027873_E01027873",700,700,700,1,1,"U"
"E01027874","E01027874","E01027874_E01027874",661,661,661,1,1,"U"
"E01027875","E01027875","E01027875_E01027875",769,769,769,1,1,"U"
"E01027876","E01027876","E01027876_E01027876",679,679,679,1,1,"U"
"E01027877","E01027877","E01027877_E01027877",806,806,806,1,1,"U"
"E01027878","E01027878","E01027878_E01027878",558,558,558,1,1,"U"
"E01027879","E01027879","E01027879_E01027879",610,610,610,1,1,"U"
"E01027880","E01027880","E01027880_E01027880",614,614,614,1,1,"U"
"E01027881","E01027881","E01027881_E01027881",866,866,866,1,1,"U"
"E01027882","E01027882","E01027882_E01027882",738,738,738,1,1,"U"
"E01027883","E01027883","E01027883_E01027883",447,447,447,1,1,"U"
"E01027884","E01027884","E01027884_E01027884",680,680,680,1,1,"U"
"E01027885","E01027885","E01027885_E01027885",753,753,753,1,1,"U"
"E01027886","E01027886","E01027886_E01027886",597,597,597,1,1,"U"
"E01027887","E01027887","E01027887_E01027887",682,682,682,1,1,"U"
"E01027888","E01027888","E01027888_E01027888",766,766,766,1,1,"U"
"E01027889","E01027889","E01027889_E01027889",817,817,817,1,1,"U"
"E01027890","E01027890","E01027890_E01027890",952,952,952,1,1,"U"
"E01027891","E01027891","E01027891_E01027891",751,751,751,1,1,"U"
"E01027892","E01027892","E01027892_E01027892",880,880,880,1,1,"U"
"E01027893","E01027893","E01027893_E01027893",916,916,916,1,1,"U"
"E01027894","E01027894","E01027894_E01027894",1155,1155,1155,1,1,"U"
"E01027895","E01027895","E01027895_E01027895",700,700,700,1,1,"U"
"E01027896","E01027896","E01027896_E01027896",831,831,831,1,1,"U"
"E01027897","E01027897","E01027897_E01027897",929,929,929,1,1,"U"
"E01027898","E01034977","E01027898_E01034977",629,1213,629,1,0.518549051937345,"S"
"E01027898","E01034978","E01027898_E01034978",584,1213,584,1,0.481450948062655,"S"
"E01027899","E01027899","E01027899_E01027899",719,719,719,1,1,"U"
"E01027900","E01027900","E01027900_E01027900",810,810,810,1,1,"U"
"E01027901","E01027901","E01027901_E01027901",740,740,740,1,1,"U"
"E01027902","E01027902","E01027902_E01027902",618,618,618,1,1,"U"
"E01027903","E01027903","E01027903_E01027903",433,433,433,1,1,"U"
"E01027904","E01027904","E01027904_E01027904",1018,1018,1018,1,1,"U"
"E01027905","E01034979","E01027905_E01034979",693,1220,693,1,0.568032786885246,"S"
"E01027905","E01034980","E01027905_E01034980",527,1220,527,1,0.431967213114754,"S"
"E01027906","E01027906","E01027906_E01027906",663,663,663,1,1,"U"
