"LSOA11CD","LSOA21CD","LinkCode","TotPersons","LSOA11Denom","LSOA21Denom","Prop11of21","Prop21of11","Category"
"E01009439","E01009439","E01009439_E01009439",1444,1444,1444,1,1,"U"
"E01009440","E01009440","E01009440_E01009440",1571,1571,1571,1,1,"U"
"E01009441","E01009441","E01009441_E01009441",1467,1467,1467,1,1,"U"
"E01009442","E01009442","E01009442_E01009442",1463,1463,1463,1,1,"U"
"E01009443","E01009443","E01009443_E01009443",1206,1206,1206,1,1,"U"
"E01009444","E01009444","E01009444_E01009444",1514,1514,1514,1,1,"U"
"E01009445","E01009445","E01009445_E01009445",1899,1899,1899,1,1,"U"
"E01009446","E01009446","E01009446_E01009446",2471,2471,2471,1,1,"U"
"E01009447","E01009447","E01009447_E01009447",1670,1670,1670,1,1,"U"
"E01009448","E01009448","E01009448_E01009448",1756,1756,1756,1,1,"U"
"E01009449","E01009449","E01009449_E01009449",2175,2175,2175,1,1,"U"
"E01009450","E01009450","E01009450_E01009450",1516,1516,1516,1,1,"U"
"E01009451","E01009451","E01009451_E01009451",1501,1501,1501,1,1,"U"
"E01009452","E01009452","E01009452_E01009452",1712,1712,1712,1,1,"U"
"E01009453","E01009453","E01009453_E01009453",1159,1159,1159,1,1,"U"
"E01009454","E01009454","E01009454_E01009454",1434,1434,1434,1,1,"U"
"E01009455","E01009455","E01009455_E01009455",1298,1298,1298,1,1,"U"
"E01009456","E01009456","E01009456_E01009456",1718,1718,1718,1,1,"U"
"E01009457","E01009457","E01009457_E01009457",1634,1634,1634,1,1,"U"
"E01009458","E01009458","E01009458_E01009458",1377,1377,1377,1,1,"U"
"E01009459","E01009459","E01009459_E01009459",1589,1589,1589,1,1,"U"
"E01009460","E01009460","E01009460_E01009460",1632,1632,1632,1,1,"U"
"E01009461","E01009461","E01009461_E01009461",1344,1344,1344,1,1,"U"
"E01009462","E01009462","E01009462_E01009462",1615,1615,1615,1,1,"U"
"E01009463","E01009463","E01009463_E01009463",1562,1562,1562,1,1,"U"
"E01009464","E01009464","E01009464_E01009464",1432,1432,1432,1,1,"U"
"E01009465","E01009465","E01009465_E01009465",1431,1431,1431,1,1,"U"
"E01009466","E01009466","E01009466_E01009466",1671,1671,1671,1,1,"U"
"E01009467","E01009467","E01009467_E01009467",1574,1574,1574,1,1,"U"
"E01009468","E01009468","E01009468_E01009468",1477,1477,1477,1,1,"U"
"E01009469","E01009469","E01009469_E01009469",1454,1454,1454,1,1,"U"
"E01009470","E01009470","E01009470_E01009470",1439,1439,1439,1,1,"U"
"E01009471","E01009471","E01009471_E01009471",1931,1931,1931,1,1,"U"
"E01009472","E01009472","E01009472_E01009472",1671,1671,1671,1,1,"U"
"E01009473","E01009473","E01009473_E01009473",1564,1564,1564,1,1,"U"
"E01009474","E01009474","E01009474_E01009474",1588,1588,1588,1,1,"U"
"E01009475","E01009475","E01009475_E01009475",2316,2316,2316,1,1,"U"
"E01009476","E01009476","E01009476_E01009476",2066,2066,2066,1,1,"U"
"E01009477","E01009477","E01009477_E01009477",1885,1885,1885,1,1,"U"
"E01009478","E01009478","E01009478_E01009478",2116,2116,2116,1,1,"U"
"E01009479","E01009479","E01009479_E01009479",2259,2259,2259,1,1,"U"
"E01009480","E01009480","E01009480_E01009480",2095,2095,2095,1,1,"U"
"E01009481","E01009481","E01009481_E01009481",2738,2738,2738,1,1,"U"
"E01009482","E01009482","E01009482_E01009482",1759,1759,1759,1,1,"U"
"E01009483","E01009483","E01009483_E01009483",2041,2041,2041,1,1,"U"
"E01009484","E01009484","E01009484_E01009484",1806,1806,1806,1,1,"U"
"E01009485","E01009485","E01009485_E01009485",2052,2052,2052,1,1,"U"
"E01009486","E01009486","E01009486_E01009486",2206,2206,2206,1,1,"U"
"E01009487","E01009487","E01009487_E01009487",2224,2224,2224,1,1,"U"
"E01009488","E01009488","E01009488_E01009488",2614,2614,2614,1,1,"U"
"E01009489","E01009489","E01009489_E01009489",2129,2129,2129,1,1,"U"
"E01009490","E01009490","E01009490_E01009490",2170,2170,2170,1,1,"U"
"E01009491","E01009491","E01009491_E01009491",2200,2200,2200,1,1,"U"
"E01009492","E01009492","E01009492_E01009492",2032,2032,2032,1,1,"U"
"E01009493","E01009493","E01009493_E01009493",1882,1882,1882,1,1,"U"
"E01009494","E01009494","E01009494_E01009494",1720,1720,1720,1,1,"U"
"E01009495","E01009495","E01009495_E01009495",1288,1288,1288,1,1,"U"
"E01009496","E01009496","E01009496_E01009496",1455,1455,1455,1,1,"U"
"E01009497","E01009497","E01009497_E01009497",1798,1798,1798,1,1,"U"
"E01009498","E01009498","E01009498_E01009498",1721,1721,1721,1,1,"U"
"E01009499","E01009499","E01009499_E01009499",1745,1745,1745,1,1,"U"
"E01009500","E01009500","E01009500_E01009500",1491,1491,1491,1,1,"U"
"E01009501","E01009501","E01009501_E01009501",1535,1535,1535,1,1,"U"
"E01009502","E01009502","E01009502_E01009502",1436,1436,1436,1,1,"U"
"E01009503","E01009503","E01009503_E01009503",1572,1572,1572,1,1,"U"
"E01009504","E01009504","E01009504_E01009504",1584,1584,1584,1,1,"U"
"E01009505","E01009505","E01009505_E01009505",1633,1633,1633,1,1,"U"
"E01009506","E01009506","E01009506_E01009506",1535,1535,1535,1,1,"U"
"E01009507","E01009507","E01009507_E01009507",1636,1636,1636,1,1,"U"
"E01009508","E01009508","E01009508_E01009508",1642,1642,1642,1,1,"U"
"E01009509","E01009509","E01009509_E01009509",1975,1975,1975,1,1,"U"
"E01009510","E01009510","E01009510_E01009510",1746,1746,1746,1,1,"U"
"E01009511","E01009511","E01009511_E01009511",1680,1680,1680,1,1,"U"
"E01009512","E01009512","E01009512_E01009512",2055,2055,2055,1,1,"U"
"E01009513","E01009513","E01009513_E01009513",2129,2129,2129,1,1,"U"
"E01009514","E01009514","E01009514_E01009514",1588,1588,1588,1,1,"U"
"E01009515","E01009515","E01009515_E01009515",1803,1803,1803,1,1,"U"
"E01009516","E01009516","E01009516_E01009516",1500,1500,1500,1,1,"U"
"E01009517","E01009517","E01009517_E01009517",2042,2042,2042,1,1,"U"
"E01009518","E01009518","E01009518_E01009518",1733,1733,1733,1,1,"U"
"E01009519","E01009519","E01009519_E01009519",1461,1461,1461,1,1,"U"
"E01009520","E01009520","E01009520_E01009520",1762,1762,1762,1,1,"U"
"E01009521","E01009521","E01009521_E01009521",1659,1659,1659,1,1,"U"
"E01009522","E01009522","E01009522_E01009522",1975,1975,1975,1,1,"U"
"E01009523","E01009523","E01009523_E01009523",1710,1710,1710,1,1,"U"
"E01009524","E01009524","E01009524_E01009524",1487,1487,1487,1,1,"U"
"E01009525","E01009525","E01009525_E01009525",1445,1445,1445,1,1,"U"
"E01009526","E01009526","E01009526_E01009526",1558,1558,1558,1,1,"U"
"E01009527","E01009527","E01009527_E01009527",1622,1622,1622,1,1,"U"
"E01009528","E01009528","E01009528_E01009528",2171,2171,2171,1,1,"U"
"E01009529","E01009529","E01009529_E01009529",1523,1523,1523,1,1,"U"
"E01009530","E01009530","E01009530_E01009530",1429,1429,1429,1,1,"U"
"E01009531","E01009531","E01009531_E01009531",1597,1597,1597,1,1,"U"
"E01009532","E01009532","E01009532_E01009532",1364,1364,1364,1,1,"U"
"E01009535","E01009535","E01009535_E01009535",1364,1364,1364,1,1,"U"
"E01009536","E01009536","E01009536_E01009536",1466,1466,1466,1,1,"U"
"E01009537","E01009537","E01009537_E01009537",1514,1514,1514,1,1,"U"
"E01009538","E01009538","E01009538_E01009538",1551,1551,1551,1,1,"U"
"E01009539","E01009539","E01009539_E01009539",2066,2066,2066,1,1,"U"
"E01009540","E01009540","E01009540_E01009540",1989,1989,1989,1,1,"U"
"E01009541","E01009541","E01009541_E01009541",1700,1700,1700,1,1,"U"
"E01009542","E01009542","E01009542_E01009542",1971,1971,1971,1,1,"U"
"E01009543","E01009543","E01009543_E01009543",1788,1788,1788,1,1,"U"
"E01009544","E01009544","E01009544_E01009544",1550,1550,1550,1,1,"U"
"E01009548","E01009548","E01009548_E01009548",2757,2757,2757,1,1,"U"
"E01009549","E01009549","E01009549_E01009549",1602,1602,1602,1,1,"U"
"E01009550","E01009550","E01009550_E01009550",1706,1706,1706,1,1,"U"
"E01009552","E01009552","E01009552_E01009552",1689,1689,1689,1,1,"U"
"E01009553","E01009553","E01009553_E01009553",1953,1953,1953,1,1,"U"
"E01009554","E01009554","E01009554_E01009554",1357,1357,1357,1,1,"U"
"E01009555","E01009555","E01009555_E01009555",1470,1470,1470,1,1,"U"
"E01009556","E01009556","E01009556_E01009556",1515,1515,1515,1,1,"U"
"E01009557","E01009557","E01009557_E01009557",1381,1381,1381,1,1,"U"
"E01009558","E01009558","E01009558_E01009558",1407,1407,1407,1,1,"U"
"E01009559","E01009559","E01009559_E01009559",1332,1332,1332,1,1,"U"
"E01009560","E01009560","E01009560_E01009560",1422,1422,1422,1,1,"U"
"E01009561","E01009561","E01009561_E01009561",1594,1594,1594,1,1,"U"
"E01009562","E01009562","E01009562_E01009562",1567,1567,1567,1,1,"U"
"E01009563","E01009563","E01009563_E01009563",1708,1708,1708,1,1,"U"
"E01009564","E01009564","E01009564_E01009564",2082,2082,2082,1,1,"U"
"E01009565","E01009565","E01009565_E01009565",1779,1779,1779,1,1,"U"
"E01009566","E01009566","E01009566_E01009566",1982,1982,1982,1,1,"U"
"E01009567","E01009567","E01009567_E01009567",1749,1749,1749,1,1,"U"
"E01009568","E01009568","E01009568_E01009568",1845,1845,1845,1,1,"U"
"E01009569","E01009569","E01009569_E01009569",1364,1364,1364,1,1,"U"
"E01009570","E01009570","E01009570_E01009570",2313,2313,2313,1,1,"U"
"E01009571","E01009571","E01009571_E01009571",1517,1517,1517,1,1,"U"
"E01009572","E01034735","E01009572_E01034735",1628,3416,1628,1,0.476580796252927,"S"
"E01009572","E01034736","E01009572_E01034736",1788,3416,1788,1,0.523419203747073,"S"
"E01009573","E01009573","E01009573_E01009573",1514,1514,1514,1,1,"U"
"E01009574","E01009574","E01009574_E01009574",1604,1604,1604,1,1,"U"
"E01009575","E01009575","E01009575_E01009575",1317,1317,1317,1,1,"U"
"E01009576","E01009576","E01009576_E01009576",1610,1610,1610,1,1,"U"
"E01009577","E01009577","E01009577_E01009577",1589,1589,1589,1,1,"U"
"E01009578","E01009578","E01009578_E01009578",1386,1386,1386,1,1,"U"
"E01009579","E01009579","E01009579_E01009579",2247,2247,2247,1,1,"U"
"E01009580","E01009580","E01009580_E01009580",1334,1334,1334,1,1,"U"
"E01009581","E01009581","E01009581_E01009581",1757,1757,1757,1,1,"U"
"E01009582","E01009582","E01009582_E01009582",1659,1659,1659,1,1,"U"
"E01009583","E01009583","E01009583_E01009583",1606,1606,1606,1,1,"U"
"E01009584","E01009584","E01009584_E01009584",2111,2111,2111,1,1,"U"
"E01009585","E01009585","E01009585_E01009585",2001,2001,2001,1,1,"U"
"E01009586","E01009586","E01009586_E01009586",1829,1829,1829,1,1,"U"
"E01009587","E01009587","E01009587_E01009587",2326,2326,2326,1,1,"U"
"E01009588","E01009588","E01009588_E01009588",1580,1580,1580,1,1,"U"
"E01009589","E01009589","E01009589_E01009589",1694,1694,1694,1,1,"U"
"E01009590","E01009590","E01009590_E01009590",1429,1429,1429,1,1,"U"
"E01009591","E01009591","E01009591_E01009591",1572,1572,1572,1,1,"U"
"E01009592","E01009592","E01009592_E01009592",1651,1651,1651,1,1,"U"
"E01009593","E01009593","E01009593_E01009593",1749,1749,1749,1,1,"U"
"E01009594","E01009594","E01009594_E01009594",1489,1489,1489,1,1,"U"
"E01009596","E01009596","E01009596_E01009596",2160,2160,2160,1,1,"U"
"E01009597","E01009597","E01009597_E01009597",1745,1745,1745,1,1,"U"
"E01009598","E01009598","E01009598_E01009598",2183,2183,2183,1,1,"U"
"E01009599","E01009599","E01009599_E01009599",1091,1091,1091,1,1,"U"
"E01009604","E01009604","E01009604_E01009604",1431,1431,1431,1,1,"U"
"E01009605","E01009605","E01009605_E01009605",1752,1752,1752,1,1,"U"
"E01009606","E01009606","E01009606_E01009606",2229,2229,2229,1,1,"U"
"E01009607","E01009607","E01009607_E01009607",1618,1618,1618,1,1,"U"
"E01009608","E01009608","E01009608_E01009608",1632,1632,1632,1,1,"U"
"E01009609","E01009609","E01009609_E01009609",1569,1569,1569,1,1,"U"
"E01009610","E01009610","E01009610_E01009610",1529,1529,1529,1,1,"U"
"E01009611","E01034745","E01009611_E01034745",1392,3060,1392,1,0.454901960784314,"S"
"E01009611","E01034746","E01009611_E01034746",1668,3060,1668,1,0.545098039215686,"S"
"E01009612","E01009612","E01009612_E01009612",1541,1541,1541,1,1,"U"
"E01009613","E01009613","E01009613_E01009613",1300,1300,1300,1,1,"U"
"E01009614","E01009614","E01009614_E01009614",1447,1447,1447,1,1,"U"
"E01009615","E01009615","E01009615_E01009615",1691,1691,1691,1,1,"U"
"E01009616","E01009616","E01009616_E01009616",1536,1536,1536,1,1,"U"
"E01009617","E01009617","E01009617_E01009617",1261,1261,1261,1,1,"U"
"E01009618","E01009618","E01009618_E01009618",1702,1702,1702,1,1,"U"
"E01009619","E01034749","E01009619_E01034749",1986,4731,1986,1,0.419784400760938,"S"
"E01009619","E01034750","E01009619_E01034750",2745,4731,2745,1,0.580215599239062,"S"
"E01009620","E01009620","E01009620_E01009620",2764,2764,2764,1,1,"U"
"E01009621","E01009621","E01009621_E01009621",1487,1487,1487,1,1,"U"
"E01009622","E01009622","E01009622_E01009622",1828,1828,1828,1,1,"U"
"E01009623","E01009623","E01009623_E01009623",1634,1634,1634,1,1,"U"
"E01009624","E01009624","E01009624_E01009624",1543,1543,1543,1,1,"U"
"E01009625","E01009625","E01009625_E01009625",2553,2553,2553,1,1,"U"
"E01009626","E01009626","E01009626_E01009626",1707,1707,1707,1,1,"U"
"E01009627","E01009627","E01009627_E01009627",1820,1820,1820,1,1,"U"
"E01009628","E01009628","E01009628_E01009628",1456,1456,1456,1,1,"U"
"E01009629","E01034737","E01009629_E01034737",1684,3129,1684,1,0.538191115372323,"S"
"E01009629","E01034738","E01009629_E01034738",1445,3129,1445,1,0.461808884627677,"S"
"E01009630","E01009630","E01009630_E01009630",1834,1834,1834,1,1,"U"
"E01009631","E01009631","E01009631_E01009631",1550,1550,1550,1,1,"U"
"E01009632","E01009632","E01009632_E01009632",1814,1814,1814,1,1,"U"
"E01009633","E01009633","E01009633_E01009633",2098,2098,2098,1,1,"U"
"E01009634","E01009634","E01009634_E01009634",2047,2047,2047,1,1,"U"
"E01009635","E01034741","E01009635_E01034741",2154,3283,2154,1,0.656107219007006,"S"
"E01009635","E01034742","E01009635_E01034742",1129,3283,1129,1,0.343892780992994,"S"
"E01009636","E01009636","E01009636_E01009636",2547,2547,2547,1,1,"U"
"E01009637","E01009637","E01009637_E01009637",1857,1857,1857,1,1,"U"
"E01009638","E01009638","E01009638_E01009638",1899,1899,1899,1,1,"U"
"E01009639","E01009639","E01009639_E01009639",1748,1748,1748,1,1,"U"
"E01009640","E01009640","E01009640_E01009640",2147,2147,2147,1,1,"U"
"E01009641","E01009641","E01009641_E01009641",3270,3270,3270,1,1,"U"
"E01009642","E01034743","E01009642_E01034743",2006,4708,2006,1,0.426083262531861,"S"
"E01009642","E01034744","E01009642_E01034744",2702,4708,2702,1,0.573916737468139,"S"
"E01009643","E01009643","E01009643_E01009643",1415,1415,1415,1,1,"U"
"E01009644","E01009644","E01009644_E01009644",1608,1608,1608,1,1,"U"
"E01009645","E01009645","E01009645_E01009645",1449,1449,1449,1,1,"U"
"E01009646","E01009646","E01009646_E01009646",1517,1517,1517,1,1,"U"
"E01009647","E01009647","E01009647_E01009647",1920,1920,1920,1,1,"U"
"E01009648","E01009648","E01009648_E01009648",1507,1507,1507,1,1,"U"
"E01009649","E01009649","E01009649_E01009649",1432,1432,1432,1,1,"U"
"E01009650","E01009650","E01009650_E01009650",1513,1513,1513,1,1,"U"
"E01009651","E01009651","E01009651_E01009651",1532,1532,1532,1,1,"U"
"E01009652","E01009652","E01009652_E01009652",1437,1437,1437,1,1,"U"
"E01009653","E01009653","E01009653_E01009653",1588,1588,1588,1,1,"U"
"E01009654","E01009654","E01009654_E01009654",1840,1840,1840,1,1,"U"
"E01009655","E01009655","E01009655_E01009655",2043,2043,2043,1,1,"U"
"E01009656","E01009656","E01009656_E01009656",1627,1627,1627,1,1,"U"
"E01009657","E01009657","E01009657_E01009657",1629,1629,1629,1,1,"U"
"E01009658","E01009658","E01009658_E01009658",1776,1776,1776,1,1,"U"
"E01009659","E01009659","E01009659_E01009659",1855,1855,1855,1,1,"U"
"E01009660","E01009660","E01009660_E01009660",1739,1739,1739,1,1,"U"
"E01009661","E01009661","E01009661_E01009661",2031,2031,2031,1,1,"U"
"E01009662","E01009662","E01009662_E01009662",1416,1416,1416,1,1,"U"
"E01009663","E01009663","E01009663_E01009663",1447,1447,1447,1,1,"U"
"E01009664","E01009664","E01009664_E01009664",1587,1587,1587,1,1,"U"
"E01009665","E01009665","E01009665_E01009665",1285,1285,1285,1,1,"U"
"E01009666","E01009666","E01009666_E01009666",1384,1384,1384,1,1,"U"
"E01009667","E01009667","E01009667_E01009667",1317,1317,1317,1,1,"U"
"E01009668","E01009668","E01009668_E01009668",1706,1706,1706,1,1,"U"
"E01009669","E01009669","E01009669_E01009669",1283,1283,1283,1,1,"U"
"E01009670","E01009670","E01009670_E01009670",1688,1688,1688,1,1,"U"
"E01009671","E01009671","E01009671_E01009671",5424,5424,5424,1,1,"U"
"E01009672","E01009672","E01009672_E01009672",2123,2123,2123,1,1,"U"
"E01009674","E01009674","E01009674_E01009674",1730,1730,1730,1,1,"U"
"E01009676","E01009676","E01009676_E01009676",1547,1547,1547,1,1,"U"
"E01009679","E01009679","E01009679_E01009679",2347,2347,2347,1,1,"U"
"E01009681","E01009681","E01009681_E01009681",1315,1315,1315,1,1,"U"
"E01009682","E01009682","E01009682_E01009682",1434,1434,1434,1,1,"U"
"E01009683","E01009683","E01009683_E01009683",1834,1834,1834,1,1,"U"
"E01009684","E01009684","E01009684_E01009684",1496,1496,1496,1,1,"U"
"E01009685","E01009685","E01009685_E01009685",1609,1609,1609,1,1,"U"
"E01009686","E01009686","E01009686_E01009686",1677,1677,1677,1,1,"U"
"E01009687","E01009687","E01009687_E01009687",1395,1395,1395,1,1,"U"
"E01009688","E01009688","E01009688_E01009688",1497,1497,1497,1,1,"U"
"E01009689","E01009689","E01009689_E01009689",1662,1662,1662,1,1,"U"
"E01009690","E01009690","E01009690_E01009690",1456,1456,1456,1,1,"U"
"E01009691","E01009691","E01009691_E01009691",1297,1297,1297,1,1,"U"
"E01009692","E01009692","E01009692_E01009692",1179,1179,1179,1,1,"U"
"E01009693","E01009693","E01009693_E01009693",1481,1481,1481,1,1,"U"
"E01009694","E01009694","E01009694_E01009694",1430,1430,1430,1,1,"U"
"E01009695","E01009695","E01009695_E01009695",1573,1573,1573,1,1,"U"
"E01009696","E01009696","E01009696_E01009696",1441,1441,1441,1,1,"U"
"E01009697","E01009697","E01009697_E01009697",2100,2100,2100,1,1,"U"
"E01009698","E01009698","E01009698_E01009698",1448,1448,1448,1,1,"U"
"E01009699","E01009699","E01009699_E01009699",1442,1442,1442,1,1,"U"
"E01009700","E01009700","E01009700_E01009700",1684,1684,1684,1,1,"U"
"E01009701","E01009701","E01009701_E01009701",1498,1498,1498,1,1,"U"
"E01009702","E01009702","E01009702_E01009702",1650,1650,1650,1,1,"U"
"E01009703","E01034739","E01009703_E01034739",1483,3347,1483,1,0.443083358231252,"S"
"E01009703","E01034740","E01009703_E01034740",1864,3347,1864,1,0.556916641768748,"S"
"E01009704","E01009704","E01009704_E01009704",1418,1418,1418,1,1,"U"
"E01009705","E01009705","E01009705_E01009705",1354,1354,1354,1,1,"U"
"E01009706","E01009706","E01009706_E01009706",1465,1465,1465,1,1,"U"
"E01009707","E01009707","E01009707_E01009707",1820,1820,1820,1,1,"U"
"E01009708","E01009708","E01009708_E01009708",1407,1407,1407,1,1,"U"
"E01009709","E01009709","E01009709_E01009709",1264,1264,1264,1,1,"U"
"E01009710","E01009710","E01009710_E01009710",1304,1304,1304,1,1,"U"
"E01009711","E01009711","E01009711_E01009711",1927,1927,1927,1,1,"U"
"E01009712","E01009712","E01009712_E01009712",1524,1524,1524,1,1,"U"
"E01009713","E01009713","E01009713_E01009713",1454,1454,1454,1,1,"U"
"E01009714","E01009714","E01009714_E01009714",1488,1488,1488,1,1,"U"
"E01009715","E01009715","E01009715_E01009715",1407,1407,1407,1,1,"U"
"E01009716","E01009716","E01009716_E01009716",1687,1687,1687,1,1,"U"
"E01009717","E01009717","E01009717_E01009717",1450,1450,1450,1,1,"U"
"E01009718","E01009718","E01009718_E01009718",1826,1826,1826,1,1,"U"
"E01009719","E01009719","E01009719_E01009719",1374,1374,1374,1,1,"U"
"E01009720","E01009720","E01009720_E01009720",1296,1296,1296,1,1,"U"
"E01009721","E01009721","E01009721_E01009721",2440,2440,2440,1,1,"U"
"E01009722","E01009722","E01009722_E01009722",1282,1282,1282,1,1,"U"
"E01009723","E01009723","E01009723_E01009723",1180,1180,1180,1,1,"U"
"E01009724","E01009724","E01009724_E01009724",1473,1473,1473,1,1,"U"
"E01009725","E01009725","E01009725_E01009725",1511,1511,1511,1,1,"U"
"E01009726","E01009726","E01009726_E01009726",1244,1244,1244,1,1,"U"
"E01009727","E01009727","E01009727_E01009727",1324,1324,1324,1,1,"U"
"E01009728","E01009728","E01009728_E01009728",1225,1225,1225,1,1,"U"
"E01009729","E01009729","E01009729_E01009729",1550,1550,1550,1,1,"U"
